snapshot_date,product_id,product_name,warehouse_id,ABC_class,current_inventory,current_inventory_value,average_daily_demand,forecast_daily_demand,planning_daily_demand,demand_variability,standard_lead_time_days,safety_stock,reorder_point,eoq,stockout_risk,overstock_risk,recommended_order_quantity,transfer_from_warehouse,inventory_action
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH02,C,6,21.0,0.0,0.0,0.0,0.62,10,1.0,1.0,16.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH03,C,2,7.0,0.03,0.03,0.03,0.0,10,0.0,0.0,40.0,Low,Low,0.0,WH09,HOLD
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH04,C,6,21.0,0.02,0.02,0.02,1.32,10,3.0,3.0,29.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH05,C,2,7.0,0.02,0.02,0.02,0.0,10,0.0,0.0,34.0,Low,Medium,0.0,WH09,MONITOR
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH06,C,4,14.0,0.0,0.0,0.0,0.75,10,1.0,1.0,16.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH07,C,2,7.0,0.0,0.0,0.0,0.24,10,0.0,0.0,13.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH08,C,3,10.5,0.02,0.02,0.02,0.0,10,0.0,0.0,31.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH09,C,9,31.5,0.06,0.06,0.06,0.64,10,1.0,2.0,56.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH10,C,4,14.0,0.02,0.02,0.02,0.3,10,1.0,1.0,29.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH11,C,5,17.5,0.0,0.0,0.0,0.3,10,1.0,1.0,13.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00013,Crestmark Everyday Whitening Kit,WH12,C,3,10.5,0.03,0.03,0.03,0.0,10,0.0,0.0,41.0,Low,Medium,0.0,WH09,MONITOR
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH01,C,2,20.4,0.01,0.01,0.01,0.0,11,0.0,0.0,14.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH02,C,5,51.0,0.01,0.01,0.01,0.66,11,1.0,1.0,12.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH03,C,4,40.8,0.0,0.0,0.0,0.0,11,0.0,0.0,9.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH04,C,4,40.8,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH05,C,3,30.6,0.01,0.01,0.01,0.41,11,1.0,1.0,16.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH06,C,4,40.8,0.0,0.0,0.0,0.19,11,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH07,C,5,51.0,0.0,0.0,0.0,0.24,11,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH08,C,3,30.6,0.0,0.0,0.0,0.54,11,1.0,1.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH09,C,7,71.4,0.0,0.0,0.0,0.73,11,2.0,2.0,7.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH10,C,2,20.4,0.01,0.01,0.01,0.0,11,0.0,0.0,16.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH11,C,2,20.4,0.0,0.0,0.0,0.14,11,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00014,Palisade Deluxe Shampoo & Conditioner Set,WH12,C,3,30.6,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,Low,High,0.0,WH09,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH01,B,10,288.4,0.01,0.01,0.01,0.8,28,3.0,3.0,9.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH02,B,2,57.68,0.0,0.0,0.0,0.19,28,1.0,1.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH03,B,2,57.68,0.0,0.0,0.0,0.31,28,1.0,1.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH04,B,4,115.36,0.0,0.0,0.0,0.19,28,1.0,1.0,4.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH05,B,3,86.52,0.0,0.0,0.0,0.14,28,0.0,0.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH06,B,5,144.2,0.02,0.02,0.02,0.24,28,1.0,2.0,11.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH07,B,8,230.72,0.0,0.0,0.0,0.5,28,2.0,2.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH08,B,1,28.84,0.0,0.0,0.0,0.14,28,0.0,0.0,4.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH09,B,1,28.84,0.0,0.0,0.0,0.46,28,2.0,2.0,0.0,Medium,High,1.0,WH01,REORDER SOON
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH10,B,3,86.52,0.01,0.01,0.01,0.14,28,0.0,0.0,7.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH11,B,2,57.68,0.01,0.01,0.01,0.19,28,1.0,1.0,7.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00015,Aurelia Essential Eau de Parfum,WH12,B,3,86.52,0.01,0.01,0.01,0.0,28,0.0,0.0,7.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH01,A,3,35.1,0.14,0.14,0.14,0.43,18,1.0,3.0,46.0,Medium,Low,46.0,WH12,REORDER SOON
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH02,A,3,35.1,0.12,0.12,0.12,0.54,18,1.0,3.0,43.0,Medium,Low,43.0,WH12,REORDER SOON
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH03,A,3,35.1,0.06,0.06,0.06,0.71,18,2.0,3.0,31.0,Medium,Low,31.0,WH12,REORDER SOON
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH04,A,2,23.4,0.17,0.17,0.17,0.24,18,1.0,4.0,52.0,High,Low,52.0,WH12,TRANSFER STOCK
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH05,A,3,35.1,0.11,0.11,0.11,0.24,18,1.0,3.0,41.0,Medium,Low,41.0,WH12,REORDER SOON
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH06,A,8,93.6,0.09,0.09,0.09,2.04,18,5.0,7.0,37.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH07,A,3,35.1,0.08,0.08,0.08,0.5,18,1.0,2.0,35.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH08,A,4,46.8,0.04,0.04,0.04,0.0,18,0.0,1.0,25.0,Low,Medium,0.0,WH12,MONITOR
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH09,A,12,140.4,0.18,0.18,0.18,1.64,18,4.0,7.0,52.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH10,A,4,46.8,0.06,0.06,0.06,0.65,18,2.0,3.0,31.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH11,A,4,46.8,0.03,0.03,0.03,1.7,18,5.0,6.0,23.0,Medium,High,23.0,WH12,REORDER SOON
2026-12-28,P00016,Cedarwood Everyday Plus Bath Bomb Set,WH12,A,7,81.9,0.04,0.04,0.04,0.27,18,1.0,2.0,26.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH01,B,2,48.4,0.0,0.0,0.0,0.14,21,0.0,0.0,6.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH02,B,3,72.6,0.0,0.0,0.0,0.14,21,0.0,0.0,5.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH03,B,5,121.0,0.0,0.0,0.0,0.36,21,1.0,1.0,5.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH04,B,8,193.6,0.01,0.01,0.01,0.38,21,1.0,1.0,10.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH05,B,4,96.8,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH06,B,5,121.0,0.0,0.0,0.0,0.62,21,2.0,2.0,5.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH07,B,2,48.4,0.0,0.0,0.0,0.14,21,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH08,B,5,121.0,0.0,0.0,0.0,0.33,21,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH09,B,8,193.6,0.0,0.0,0.0,0.24,21,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH10,B,3,72.6,0.01,0.01,0.01,0.19,21,1.0,1.0,8.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH11,B,2,48.4,0.0,0.0,0.0,0.27,21,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00017,Glacier Premium Wireless Mouse,WH12,B,4,96.8,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH01,C,5,13.4,0.0,0.0,0.0,0.3,37,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH02,C,3,8.04,0.0,0.0,0.0,0.24,37,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH03,C,8,21.44,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH04,C,4,10.72,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH05,C,2,5.36,0.0,0.0,0.0,0.14,37,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH06,C,2,5.36,0.0,0.0,0.0,0.34,37,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH07,C,4,10.72,0.0,0.0,0.0,0.24,37,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH08,C,3,8.04,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH09,C,2,5.36,0.0,0.0,0.0,0.43,37,2.0,2.0,0.0,Medium,High,0.0,WH03,REORDER SOON
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH10,C,3,8.04,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH11,C,3,8.04,0.0,0.0,0.0,0.14,37,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P00018,Novara Series 2 Breakfast Bar Box,WH12,C,2,5.36,0.02,0.02,0.02,0.14,37,1.0,2.0,39.0,Medium,Medium,39.0,WH03,REORDER SOON
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH01,B,2,159.64,0.0,0.0,0.0,0.24,17,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH02,B,9,718.38,0.0,0.0,0.0,0.19,17,0.0,0.0,3.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH03,B,1,79.82,0.0,0.0,0.0,0.14,17,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH04,B,2,159.64,0.01,0.01,0.01,0.3,17,1.0,1.0,6.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH05,B,2,159.64,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH06,B,4,319.28,0.0,0.0,0.0,0.24,17,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH07,B,4,319.28,0.0,0.0,0.0,0.14,17,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH08,B,5,399.1,0.0,0.0,0.0,0.19,17,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH09,B,4,319.28,0.0,0.0,0.0,0.0,17,0.0,0.0,3.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH10,B,5,399.1,0.0,0.0,0.0,0.24,17,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH11,B,1,79.82,0.0,0.0,0.0,0.14,17,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00019,Harborlight Deluxe Action Camera,WH12,B,4,319.28,0.0,0.0,0.0,0.0,17,0.0,0.0,3.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00020,Novara Elite Wireless Mouse,WH01,B,3,36.24,0.04,0.04,0.04,0.73,20,2.0,3.0,26.0,Medium,Low,26.0,WH08,REORDER SOON
2026-12-28,P00020,Novara Elite Wireless Mouse,WH02,B,6,72.48,0.12,0.12,0.12,1.26,20,4.0,6.0,42.0,Medium,Low,42.0,WH08,REORDER SOON
2026-12-28,P00020,Novara Elite Wireless Mouse,WH03,B,6,72.48,0.11,0.11,0.11,0.73,20,2.0,4.0,41.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00020,Novara Elite Wireless Mouse,WH04,B,4,48.32,0.07,0.07,0.07,0.9,20,3.0,4.0,33.0,Medium,Low,33.0,WH08,REORDER SOON
2026-12-28,P00020,Novara Elite Wireless Mouse,WH05,B,3,36.24,0.05,0.05,0.05,0.36,20,1.0,2.0,28.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00020,Novara Elite Wireless Mouse,WH06,B,4,48.32,0.03,0.03,0.03,1.21,20,3.0,4.0,22.0,Medium,High,22.0,WH08,REORDER SOON
2026-12-28,P00020,Novara Elite Wireless Mouse,WH07,B,3,36.24,0.03,0.03,0.03,0.44,20,1.0,2.0,21.0,Low,Medium,0.0,WH08,MONITOR
2026-12-28,P00020,Novara Elite Wireless Mouse,WH08,B,7,84.56,0.02,0.02,0.02,2.03,20,6.0,6.0,17.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00020,Novara Elite Wireless Mouse,WH09,B,2,24.16,0.02,0.02,0.02,1.66,20,5.0,6.0,19.0,Medium,Low,19.0,WH08,REORDER SOON
2026-12-28,P00020,Novara Elite Wireless Mouse,WH10,B,2,24.16,0.04,0.04,0.04,0.59,20,2.0,3.0,24.0,Medium,Low,24.0,WH08,REORDER SOON
2026-12-28,P00020,Novara Elite Wireless Mouse,WH11,B,2,24.16,0.07,0.07,0.07,0.89,20,2.0,3.0,33.0,Medium,Low,33.0,WH08,REORDER SOON
2026-12-28,P00020,Novara Elite Wireless Mouse,WH12,B,3,36.24,0.04,0.04,0.04,1.17,20,3.0,4.0,26.0,Medium,Low,26.0,WH08,REORDER SOON
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH01,A,8,178.4,0.05,0.05,0.05,0.83,2,1.0,1.0,20.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH02,A,6,133.8,0.08,0.08,0.08,0.55,2,0.0,0.0,25.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH03,A,4,89.2,0.06,0.06,0.06,0.0,2,0.0,0.0,22.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH04,A,5,111.5,0.08,0.08,0.08,0.67,2,1.0,1.0,25.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH05,A,5,111.5,0.04,0.04,0.04,0.57,2,1.0,1.0,19.0,Low,Medium,0.0,WH08,MONITOR
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH06,A,2,44.6,0.04,0.04,0.04,0.27,2,0.0,0.0,18.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH07,A,6,133.8,0.02,0.02,0.02,1.11,2,1.0,1.0,11.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH08,A,11,245.3,0.02,0.02,0.02,0.8,2,1.0,1.0,12.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH09,A,3,66.9,0.03,0.03,0.03,0.59,2,1.0,1.0,15.0,Low,Medium,0.0,WH08,MONITOR
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH10,A,5,111.5,0.01,0.01,0.01,0.89,2,1.0,1.0,8.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH11,A,5,111.5,0.0,0.0,0.0,1.02,2,1.0,1.0,6.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P00021,Comet X200 High-Waist Jeans,WH12,A,1,22.3,0.09,0.09,0.09,0.52,2,0.0,0.0,27.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P00022,Comet Premium Wireless Charger,WH01,A,5,904.4,0.08,0.08,0.08,0.14,49,1.0,5.0,9.0,Medium,Low,9.0,WH02,REORDER SOON
2026-12-28,P00022,Comet Premium Wireless Charger,WH02,A,34,6149.92,0.05,0.05,0.05,0.97,49,4.0,7.0,7.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH03,A,6,1085.28,0.0,0.0,0.0,0.8,49,4.0,4.0,2.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH04,A,2,361.76,0.03,0.03,0.03,0.14,49,1.0,2.0,5.0,Medium,Low,5.0,WH02,REORDER SOON
2026-12-28,P00022,Comet Premium Wireless Charger,WH05,A,4,723.52,0.0,0.0,0.0,0.0,49,0.0,0.0,2.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH06,A,28,5064.64,0.04,0.04,0.04,0.72,49,3.0,5.0,7.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH07,A,4,723.52,0.01,0.01,0.01,0.0,49,0.0,1.0,4.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH08,A,4,723.52,0.02,0.02,0.02,0.0,49,0.0,1.0,5.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH09,A,4,723.52,0.05,0.05,0.05,0.24,49,1.0,3.0,7.0,Low,Low,0.0,WH02,HOLD
2026-12-28,P00022,Comet Premium Wireless Charger,WH10,A,6,1085.28,0.02,0.02,0.02,0.43,49,2.0,3.0,4.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH11,A,3,542.64,0.0,0.0,0.0,0.3,49,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P00022,Comet Premium Wireless Charger,WH12,A,4,723.52,0.05,0.05,0.05,0.0,49,0.0,2.0,7.0,Low,Low,0.0,WH02,HOLD
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH01,A,20,602.2,0.1,0.1,0.1,2.61,13,6.0,7.0,25.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH02,A,5,150.55,0.06,0.06,0.06,0.82,13,2.0,3.0,19.0,Low,Low,0.0,WH01,HOLD
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH03,A,4,120.44,0.07,0.07,0.07,0.0,13,0.0,1.0,21.0,Low,Low,0.0,WH01,HOLD
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH04,A,3,90.33,0.06,0.06,0.06,0.4,13,1.0,2.0,19.0,Low,Low,0.0,WH01,HOLD
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH05,A,4,120.44,0.06,0.06,0.06,1.78,13,4.0,5.0,18.0,Medium,Low,18.0,WH01,REORDER SOON
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH06,A,5,150.55,0.03,0.03,0.03,0.32,13,1.0,1.0,13.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH07,A,4,120.44,0.0,0.0,0.0,0.14,13,0.0,0.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH08,A,3,90.33,0.02,0.02,0.02,1.14,13,3.0,3.0,12.0,Medium,High,12.0,WH01,REORDER SOON
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH09,A,1,30.11,0.1,0.1,0.1,0.27,13,1.0,2.0,24.0,High,Low,24.0,WH01,TRANSFER STOCK
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH10,A,2,60.22,0.11,0.11,0.11,0.34,13,1.0,2.0,26.0,Medium,Low,26.0,WH01,REORDER SOON
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH11,A,3,90.33,0.01,0.01,0.01,0.27,13,1.0,1.0,8.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P00023,Ostrom Deluxe Wireless Earbuds,WH12,A,1,30.11,0.05,0.05,0.05,0.91,13,2.0,3.0,17.0,Medium,Low,17.0,WH01,REORDER SOON
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH01,B,2,103.7,0.02,0.02,0.02,0.19,19,1.0,1.0,8.0,Low,Medium,0.0,WH04,MONITOR
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH02,B,5,259.25,0.01,0.01,0.01,0.38,19,1.0,1.0,6.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH03,B,1,51.85,0.0,0.0,0.0,0.14,19,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH04,B,5,259.25,0.0,0.0,0.0,0.46,19,1.0,1.0,3.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH05,B,3,155.55,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH06,B,4,207.4,0.01,0.01,0.01,0.34,19,1.0,1.0,5.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH07,B,2,103.7,0.0,0.0,0.0,0.32,19,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH08,B,0,0.0,0.0,0.0,0.0,0.73,19,2.0,2.0,0.0,Critical,Low,2.0,WH04,TRANSFER STOCK
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH09,B,4,207.4,0.0,0.0,0.0,0.48,19,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH10,B,3,155.55,0.0,0.0,0.0,0.0,19,0.0,0.0,3.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH11,B,3,155.55,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00024,Willowbrook Elite Ankle Boots,WH12,B,3,155.55,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P00025,UrbanNest Signature Makeup Brush Set,WH01,C,2,28.64,0.0,0.0,0.0,0.0,27,0.0,0.0,8.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P00025,UrbanNest Signature Makeup Brush Set,WH02,C,2,28.64,0.0,0.0,0.0,0.0,27,0.0,0.0,8.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P00025,UrbanNest Signature Makeup Brush Set,WH03,C,3,42.96,0.02,0.02,0.02,0.0,27,0.0,1.0,16.0,Low,High,0.0,WH11,REDUCE INVENTORY
